timestamp,motion,sound_level,gas_level,threat_level,alerts
2026-05-14T04:16:52.119317,True,24,0,low,
2026-05-14T04:16:54.144481,True,24,0,low,
2026-05-14T04:27:27.910166,fused,True,23,0,1.24,89,-41,low,
2026-05-14T04:27:29.926487,fused,True,15,0,7.46,90,-41,low,
2026-05-14T04:27:31.952512,fused,True,21,0,12.53,76,-41,low,
2026-05-14T04:27:33.982949,fused,True,27,0,3.06,88,-41,low,
2026-05-14T04:27:35.989407,fused,True,25,0,5.46,95,-42,low,
2026-05-14T04:27:38.008808,fused,False,26,0,0.0,95,-42,low,
2026-05-14T04:27:40.024916,fused,True,25,0,8.78,86,-41,low,
2026-05-14T04:27:42.032317,fused,True,23,0,3.22,84,-42,low,
2026-05-14T04:27:44.048463,fused,True,25,0,10.52,75,-42,low,
2026-05-14T04:27:46.067760,fused,True,27,0,12.29,67,-42,low,
2026-05-14T04:27:48.089797,fused,True,36,0,4.49,78,-41,low,
2026-05-14T04:27:50.118497,fused,True,39,0,7.08,79,-40,low,
2026-05-14T04:27:52.123487,fused,True,27,0,2.57,83,-41,low,
2026-05-14T04:27:54.153468,fused,True,32,0,2.86,94,-42,low,
2026-05-14T04:27:56.159199,fused,True,31,0,3.98,101,-40,low,
2026-05-14T04:27:58.189482,fused,True,23,0,6.5,85,-41,low,
2026-05-14T04:28:00.205114,fused,True,19,0,2.67,79,-41,low,
2026-05-14T04:28:02.225815,fused,True,26,0,8.5,77,-42,low,
2026-05-14T04:28:04.249161,fused,True,32,0,11.49,69,-42,low,
2026-05-14T04:28:06.276520,fused,True,26,0,6.4,64,-40,low,
2026-05-14T04:28:08.297725,fused,True,27,0,2.51,83,-42,low,
2026-05-14T04:28:10.326315,fused,True,32,0,4.91,83,-41,low,
2026-05-14T04:28:12.341973,fused,True,31,0,16.97,75,-43,low,
2026-05-14T04:28:14.357996,fused,True,28,0,3.05,73,-43,low,
2026-05-14T04:28:16.375658,fused,True,25,0,9.43,85,-41,low,
2026-05-14T04:28:18.394742,fused,True,26,0,6.6,89,-42,low,
2026-05-14T04:28:20.418719,fused,True,25,0,16.52,79,-41,low,
2026-05-14T04:28:22.440196,fused,True,26,0,10.96,85,-43,low,
2026-05-14T04:28:24.466548,fused,True,21,0,2.32,90,-42,low,
2026-05-14T04:28:26.489633,fused,True,17,0,7.46,91,-42,low,
2026-05-14T04:28:28.507776,fused,True,17,0,15.47,81,-42,low,
2026-05-14T04:28:30.535490,fused,True,25,0,14.28,84,-42,low,
2026-05-14T04:28:32.558704,fused,True,27,0,10.0,83,-42,low,
2026-05-14T04:28:34.576095,fused,True,29,0,3.8,79,-41,low,
2026-05-14T04:28:36.598401,fused,True,30,0,1.93,80,-40,low,
2026-05-14T04:28:38.624739,fused,True,28,0,3.57,80,-42,low,
2026-05-14T04:28:40.652749,fused,True,33,0,8.66,84,-41,low,
2026-05-14T04:28:42.672926,fused,True,24,0,0.63,85,-42,low,
2026-05-14T04:28:44.694549,fused,True,16,0,5.18,88,-42,low,
2026-05-14T04:28:46.711697,fused,True,18,0,4.29,86,-44,low,
2026-05-14T04:28:48.742238,fused,True,27,0,3.22,74,-70,low,
2026-05-14T04:28:50.766549,fused,True,28,0,2.56,79,-42,low,
2026-05-14T04:28:52.771518,fused,True,17,0,3.93,89,-43,low,
2026-05-14T04:28:54.777062,fused,True,32,0,6.54,95,-42,low,
2026-05-14T04:28:56.805331,fused,True,32,0,3.87,88,-43,low,
2026-05-14T04:28:58.824596,fused,True,37,0,7.58,98,-42,low,
2026-05-14T04:29:00.847700,fused,True,37,0,9.53,101,-43,low,
2026-05-14T04:29:02.854155,fused,True,30,0,3.74,87,-43,low,
2026-05-14T04:29:04.872181,fused,True,28,0,6.12,78,-42,low,
2026-05-14T04:29:06.881019,fused,True,23,0,23.4,73,-41,low,
2026-05-14T04:29:08.888165,fused,True,31,0,4.34,82,-42,low,
2026-05-14T04:29:10.917317,fused,True,25,0,7.6,94,-42,low,
2026-05-14T04:29:12.946906,fused,True,24,0,7.26,87,-42,low,
2026-05-14T04:29:14.963487,fused,True,26,0,23.16,84,-42,low,
2026-05-14T04:29:16.978929,fused,True,18,0,10.12,89,-42,low,
2026-05-14T04:29:18.996909,fused,True,20,0,3.31,96,-42,low,
2026-05-14T04:29:21.014866,fused,True,23,0,4.83,90,-42,low,
2026-05-14T04:29:23.044035,fused,True,18,0,2.64,95,-76,low,
2026-05-14T04:29:25.071120,fused,True,18,0,0.27,93,-42,low,
2026-05-14T04:29:27.096253,fused,True,24,0,16.47,91,-42,low,
2026-05-14T04:29:29.123310,fused,True,20,0,17.42,88,-42,low,
2026-05-14T04:29:31.145187,fused,True,16,0,8.11,86,-42,low,
2026-05-14T04:29:33.163286,fused,True,21,0,10.21,94,-42,low,
2026-05-14T04:29:35.186589,fused,True,26,0,16.54,93,-42,low,
2026-05-14T04:29:37.211826,fused,True,24,0,17.48,94,-41,low,
2026-05-14T04:29:39.237876,fused,True,21,0,2.96,96,-42,low,
2026-05-14T04:29:41.266426,fused,True,17,0,7.07,112,-42,low,
2026-05-14T04:29:43.289527,fused,True,27,0,3.57,106,-42,low,
2026-05-14T04:29:45.315840,fused,True,38,0,5.86,95,-75,low,
2026-05-14T04:29:47.341128,fused,True,35,0,9.03,89,-42,low,
2026-05-14T04:29:49.369973,fused,True,18,0,13.86,75,-75,low,
2026-05-14T04:29:51.397324,fused,True,26,0,2.99,84,-42,low,
2026-05-14T04:29:53.415779,fused,True,36,0,7.15,98,-42,low,
2026-05-14T04:29:55.437259,fused,True,33,0,4.53,88,-42,low,
2026-05-14T04:29:57.457821,fused,True,29,0,6.21,78,-72,low,
2026-05-14T04:29:59.479005,fused,True,20,0,3.17,73,-43,low,
2026-05-14T04:30:01.498634,fused,True,21,0,7.52,75,-42,low,
2026-05-14T04:30:03.522461,fused,True,15,0,0.0,82,-42,low,
2026-05-14T04:30:05.550367,fused,True,16,0,5.31,80,-40,low,
2026-05-14T04:30:07.572196,fused,True,15,0,4.45,76,-42,low,
2026-05-14T04:30:09.595889,fused,True,25,0,5.89,86,-42,low,
2026-05-14T04:30:11.615612,fused,True,22,0,5.55,93,-42,low,
2026-05-14T04:30:13.641854,fused,True,29,0,5.43,86,-73,low,
2026-05-14T04:30:15.660994,fused,True,33,0,13.34,74,-42,low,
2026-05-14T04:30:17.690360,fused,True,23,0,4.38,82,-42,low,
2026-05-14T04:30:19.721139,fused,True,21,0,3.67,87,-41,low,
2026-05-14T04:30:21.744969,fused,True,30,0,4.05,91,-73,low,
2026-05-14T04:30:23.773391,fused,True,26,0,10.99,77,-63,low,
2026-05-14T04:30:25.780475,fused,True,33,0,5.22,90,-40,low,
2026-05-14T04:30:27.804816,fused,True,20,0,4.97,113,-42,low,
2026-05-14T04:30:29.833147,fused,True,27,0,2.13,98,-42,low,
2026-05-14T04:30:31.853677,fused,True,35,0,3.33,94,-42,low,
2026-05-14T04:30:33.882422,fused,True,27,0,16.74,94,-73,low,
2026-05-14T04:30:35.913054,fused,True,20,0,5.9,94,-41,low,
2026-05-14T04:30:37.920575,fused,True,32,0,8.71,95,-41,low,
2026-05-14T04:30:39.944984,fused,True,26,0,4.59,83,-92,low,
2026-05-14T04:30:41.971471,fused,True,18,0,3.87,94,-41,low,
2026-05-14T04:30:43.996406,fused,True,22,0,2.86,96,-40,low,
2026-05-14T04:30:46.023209,fused,True,29,0,5.88,90,-40,low,
2026-05-14T04:30:48.037620,fused,True,24,0,16.03,97,-41,low,
2026-05-14T04:30:50.067292,fused,True,24,0,1.96,88,-42,low,
2026-05-14T04:30:52.094975,fused,True,30,0,2.83,83,-42,low,
2026-05-14T04:30:54.125241,fused,True,28,0,7.88,76,-42,low,
2026-05-14T04:30:56.144038,fused,True,36,0,6.41,70,-41,low,
2026-05-14T04:30:58.150077,fused,False,34,0,0.0,75,-42,low,
2026-05-14T04:31:00.173387,fused,True,24,0,3.22,85,-42,low,
2026-05-14T04:31:02.196590,fused,True,23,0,7.41,84,-41,low,
2026-05-14T04:31:04.224666,fused,True,19,0,12.72,73,-41,low,
2026-05-14T04:31:06.242491,fused,True,39,0,2.12,67,-41,low,
2026-05-14T04:31:08.268172,fused,True,37,0,2.45,83,-93,low,
2026-05-14T04:31:10.286822,fused,True,32,0,11.33,94,-41,low,
2026-05-14T04:31:12.312192,fused,True,20,0,7.48,84,-16,low,
2026-05-14T04:31:14.318135,fused,True,20,0,10.78,97,-40,low,
2026-05-14T04:31:16.338998,fused,True,22,0,11.9,100,-41,low,
2026-05-14T04:31:18.367493,fused,True,24,0,5.5,95,-41,low,
2026-05-14T04:31:20.372919,fused,True,28,0,3.57,94,-86,low,
2026-05-14T04:31:22.396136,fused,True,28,0,2.89,81,-16,low,
2026-05-14T04:31:24.417088,fused,True,34,0,7.2,81,-93,low,
2026-05-14T04:31:26.445723,fused,True,37,0,4.95,87,-39,low,
2026-05-14T04:31:28.465490,fused,True,19,0,9.45,90,-92,low,
2026-05-14T04:31:30.486143,fused,True,19,0,3.28,83,-91,low,
2026-05-14T04:31:32.511227,fused,True,23,0,6.17,80,-18,low,
2026-05-14T04:31:34.537040,fused,True,23,0,3.25,80,-78,low,
2026-05-14T04:31:36.566086,fused,True,22,0,4.97,75,-36,low,
2026-05-14T04:31:38.594745,fused,True,32,0,6.94,69,-41,low,
2026-05-14T04:31:40.610476,fused,True,35,0,6.76,79,-40,low,
2026-05-14T04:31:42.636075,fused,True,29,0,6.08,83,-40,low,
2026-05-14T04:31:44.655051,fused,True,28,0,4.33,96,-39,low,
2026-05-14T04:31:46.672160,fused,True,30,0,7.56,100,-42,low,
2026-05-14T04:31:48.692291,fused,True,30,0,4.75,92,-42,low,
2026-05-14T04:31:50.721448,fused,True,38,0,10.62,88,-41,low,
2026-05-14T04:31:52.743516,fused,True,33,0,7.13,74,-17,low,
2026-05-14T04:31:54.758878,fused,True,28,0,2.95,82,-41,low,
2026-05-14T04:31:56.779297,fused,True,32,0,6.2,95,-40,low,
2026-05-14T04:31:58.795523,fused,True,37,0,11.22,99,-40,low,
2026-05-14T04:32:00.823413,fused,True,23,0,5.24,102,-40,low,
2026-05-14T04:32:02.829408,fused,True,27,0,10.27,84,-40,low,
2026-05-14T04:32:04.855319,fused,True,24,0,9.49,82,-40,low,
2026-05-14T04:32:06.884385,fused,True,22,0,3.94,86,-40,low,
2026-05-14T04:32:08.900515,fused,True,26,0,14.52,87,-40,low,
2026-05-14T04:32:10.905511,fused,True,25,0,10.58,84,-40,low,
2026-05-14T04:32:12.923033,fused,True,21,0,7.54,90,-17,low,
2026-05-14T04:32:14.953766,fused,True,13,0,8.17,99,-41,low,
2026-05-14T04:32:16.978470,fused,True,13,0,21.92,96,-41,low,
2026-05-14T04:32:19.002237,fused,True,18,0,26.36,102,-40,low,
2026-05-14T04:32:21.029587,fused,True,24,0,13.55,83,-40,low,
2026-05-14T04:32:23.052986,fused,True,20,0,12.04,79,-72,low,
2026-05-14T04:32:25.074640,fused,True,15,0,8.65,86,-40,low,
2026-05-14T04:32:27.101774,fused,True,18,0,5.46,93,-41,low,
2026-05-14T04:32:29.125279,fused,True,25,0,2.61,98,-41,low,
2026-05-14T04:32:31.152614,fused,True,30,0,7.09,95,-41,low,
2026-05-14T04:32:33.183384,fused,True,32,0,8.51,82,-42,low,
2026-05-14T04:32:35.211007,fused,True,32,0,5.05,88,-41,low,
2026-05-14T04:32:37.226823,fused,True,25,0,9.95,88,-42,low,
2026-05-14T04:32:39.256853,fused,True,22,0,4.67,84,-42,low,
2026-05-14T04:32:41.262249,fused,True,24,0,18.96,71,-42,low,
2026-05-14T04:32:43.280657,fused,True,23,0,17.75,78,-42,low,
2026-05-14T04:32:45.310805,fused,True,40,0,7.35,82,-41,low,
2026-05-14T04:32:47.316591,fused,True,40,0,9.39,86,-41,low,
2026-05-14T04:32:49.331056,fused,True,34,0,10.49,89,-42,low,
2026-05-14T04:32:51.347744,fused,True,35,0,4.22,86,-41,low,
2026-05-14T04:32:53.374110,fused,True,33,0,7.98,81,-42,low,
2026-05-14T04:32:55.397438,fused,True,33,0,1.82,80,-42,low,
2026-05-14T04:32:57.420165,fused,True,23,0,6.95,87,-41,low,
2026-05-14T04:32:59.450030,fused,True,31,0,2.59,82,-41,low,
2026-05-14T04:33:01.479143,fused,True,39,0,6.22,75,-42,low,
2026-05-14T04:33:03.507999,fused,True,30,0,6.34,85,-40,low,
2026-05-14T04:33:05.513900,fused,True,29,0,2.98,84,-69,low,
2026-05-14T04:33:40.040326,fused,True,32,0,1.03,82,-42,low,
2026-05-14T04:33:42.066277,fused,True,21,0,10.51,88,-74,low,
2026-05-14T04:33:44.072179,fused,True,28,0,12.09,81,-41,low,
2026-05-14T04:33:46.094079,fused,True,23,0,4.88,77,-41,low,
2026-05-14T04:33:48.116320,fused,True,22,0,6.02,79,-41,low,
2026-05-14T04:33:50.144494,fused,True,34,0,4.18,91,-90,low,
2026-05-14T04:33:52.160987,fused,True,30,0,2.66,86,-41,low,
2026-05-14T04:33:54.186303,fused,True,32,0,6.42,84,-41,low,
2026-05-14T04:33:56.211638,fused,True,25,0,4.18,83,-40,low,
2026-05-14T04:33:58.237713,fused,True,28,0,9.59,92,-41,low,
2026-05-14T04:34:00.266947,fused,True,26,0,8.76,82,-42,low,
2026-05-14T04:34:02.284732,fused,True,20,0,14.03,73,-41,low,
2026-05-14T04:34:04.314841,fused,True,27,0,5.94,81,-91,low,
2026-05-14T04:34:06.334430,fused,True,29,0,10.33,74,-41,low,
2026-05-14T04:34:08.354659,fused,True,19,0,7.84,83,-42,low,
2026-05-14T04:34:10.373076,fused,False,29,0,0.0,91,-42,low,
2026-05-14T04:34:12.401117,fused,True,26,0,4.1,88,-41,low,
2026-05-14T04:34:14.416804,fused,False,28,0,0.0,92,-42,low,
2026-05-14T04:34:16.444145,fused,True,34,0,5.12,91,-43,low,
2026-05-14T04:34:18.450652,fused,True,32,0,11.73,90,-42,low,
2026-05-14T04:34:20.479727,fused,True,28,0,5.44,79,-43,low,
2026-05-14T04:34:22.497795,fused,True,18,0,5.65,84,-72,low,
2026-05-14T04:34:24.519708,fused,True,22,0,2.52,98,-42,low,
2026-05-14T04:34:26.537205,fused,True,39,0,12.12,104,-43,low,
2026-05-14T04:34:28.562569,fused,True,38,0,7.38,110,-43,low,
2026-05-14T04:34:30.590822,fused,True,26,0,11.77,89,-43,low,
2026-05-14T04:34:32.612751,fused,True,38,0,5.28,100,-43,low,
2026-05-14T04:34:34.632216,fused,True,38,0,0.0,87,-42,low,
2026-05-14T04:34:36.658178,fused,True,38,0,4.94,91,-20,low,
2026-05-14T04:34:38.683939,fused,True,31,0,5.32,81,-42,low,
2026-05-14T04:34:40.710564,fused,True,26,0,21.93,88,-42,low,
2026-05-14T04:34:42.741468,fused,True,27,0,4.4,93,-42,low,
2026-05-14T04:34:44.767757,fused,True,26,0,7.28,91,-42,low,
2026-05-14T04:34:46.785218,fused,True,25,0,4.32,92,-92,low,
2026-05-14T04:34:48.812305,fused,True,27,0,16.28,93,-40,low,
2026-05-14T04:34:50.830463,fused,True,23,0,3.26,105,-40,low,
2026-05-14T04:34:52.853759,fused,True,18,0,11.75,110,-39,low,
2026-05-14T04:34:54.877974,fused,True,21,0,8.62,100,-39,low,
2026-05-14T04:34:56.900559,fused,True,32,0,6.69,79,-16,low,
2026-05-14T04:34:58.920356,fused,True,34,0,5.19,83,-40,low,
2026-05-14T04:35:00.947311,fused,True,25,0,28.99,85,-40,low,
2026-05-14T04:35:02.974990,fused,True,31,0,8.1,78,-36,low,
2026-05-14T04:35:05.003500,fused,True,26,0,8.79,82,-39,low,
2026-05-14T04:35:07.033216,fused,True,22,0,6.15,95,-16,low,
2026-05-14T04:35:09.060132,fused,True,22,0,10.06,99,-40,low,
2026-05-14T04:35:11.082676,fused,True,23,0,5.47,84,-40,low,
2026-05-14T04:35:13.088956,fused,True,38,0,6.5,92,-36,low,
2026-05-14T04:35:15.109534,fused,True,28,0,10.38,100,-39,low,
2026-05-14T04:35:17.115488,fused,True,12,0,6.08,99,-17,low,
2026-05-14T04:35:19.135268,fused,True,22,0,25.69,96,-40,low,
2026-05-14T04:35:21.164207,fused,True,27,0,4.94,86,-40,low,
2026-05-14T04:35:23.190568,fused,True,33,0,7.1,88,-39,low,
2026-05-14T04:35:25.219438,fused,True,29,0,2.08,87,-39,low,
2026-05-14T04:35:27.247453,fused,True,22,0,9.65,89,-40,low,
2026-05-14T04:35:29.275491,fused,True,26,0,5.18,90,-39,low,
2026-05-14T04:35:31.301065,fused,True,26,0,7.89,86,-40,low,
2026-05-14T04:35:33.307101,fused,True,18,0,7.25,92,-39,low,
2026-05-14T04:35:35.334045,fused,True,38,0,17.87,87,-40,low,
2026-05-14T04:35:37.353588,fused,True,39,0,3.98,82,-39,low,
2026-05-14T04:35:39.376713,fused,True,27,0,14.45,94,-39,low,
2026-05-14T04:35:41.392114,fused,True,23,0,8.79,91,-40,low,
2026-05-14T04:35:43.417212,fused,True,23,0,3.97,93,-85,low,
2026-05-14T04:35:45.444904,fused,True,21,0,2.36,95,-40,low,
2026-05-14T04:35:47.473709,fused,True,31,0,23.39,90,-39,low,
2026-05-14T04:35:49.498691,fused,True,39,0,2.65,87,-36,low,
2026-05-14T04:35:51.521465,fused,True,32,0,2.92,70,-39,low,
2026-05-14T04:35:53.544060,fused,True,27,0,2.64,76,-39,low,
2026-05-14T04:35:55.562550,fused,True,30,0,5.47,76,-39,low,
2026-05-14T04:35:57.586705,fused,True,36,0,4.28,88,-39,low,
2026-05-14T04:35:59.603595,fused,True,37,0,5.11,103,-72,low,
2026-05-14T04:36:01.630041,fused,True,33,0,3.99,106,-39,low,
2026-05-14T04:36:03.658114,fused,True,30,0,8.33,93,-40,low,
2026-05-14T04:36:05.664031,fused,True,16,0,5.47,87,-40,low,
2026-05-14T04:36:07.682317,fused,True,19,0,4.07,74,-40,low,
2026-05-14T04:36:09.709903,fused,True,28,0,6.21,86,-40,low,
2026-05-14T04:36:11.732008,fused,True,39,0,2.63,94,-71,low,
2026-05-14T04:36:13.761927,fused,True,39,0,7.93,92,-39,low,
2026-05-14T04:36:15.791429,fused,True,22,0,3.3,98,-39,low,
2026-05-14T04:36:17.817105,fused,True,24,0,21.67,87,-60,low,
2026-05-14T04:36:19.822786,fused,True,24,0,3.25,76,-39,low,
2026-05-14T04:36:21.839753,fused,True,39,0,6.69,76,-74,low,
2026-05-14T04:36:23.867176,fused,True,35,0,9.08,83,-40,low,
2026-05-14T04:36:25.894464,fused,True,24,0,10.49,90,-87,low,
2026-05-14T04:36:27.916645,fused,True,24,0,2.37,77,-39,low,
2026-05-14T04:36:29.943501,fused,True,30,0,14.39,86,-92,low,
2026-05-14T04:36:31.962789,fused,True,31,0,11.69,89,-35,low,
2026-05-14T04:36:33.986367,fused,True,29,0,10.11,90,-37,low,
2026-05-14T04:36:36.015428,fused,True,16,0,2.78,94,-39,low,
2026-05-14T04:36:38.035334,fused,True,21,0,6.95,91,-39,low,
2026-05-14T04:36:40.059489,fused,True,21,0,2.82,89,-39,low,
2026-05-14T04:36:42.066598,fused,True,24,0,5.68,92,-36,low,
2026-05-14T04:36:44.084642,fused,True,28,0,7.95,102,-39,low,
2026-05-14T04:36:46.109508,fused,True,27,0,16.03,100,-39,low,
2026-05-14T04:36:48.116234,fused,True,27,0,8.58,92,-39,low,
2026-05-14T04:36:50.121263,fused,True,23,0,2.77,79,-71,low,
2026-05-14T04:36:52.143569,fused,True,20,0,16.51,90,-36,low,
2026-05-14T04:36:54.168976,fused,True,24,0,4.94,100,-39,low,
2026-05-14T04:36:56.197593,fused,True,26,0,5.91,89,-39,low,
2026-05-14T04:36:58.216142,fused,True,28,0,5.96,91,-39,low,
2026-05-14T04:37:00.239061,fused,True,32,0,6.4,95,-39,low,
2026-05-14T04:37:02.266867,fused,True,26,0,2.98,96,-91,low,
2026-05-14T04:37:04.293530,fused,True,27,0,6.04,90,-36,low,
2026-05-14T04:37:06.316213,fused,True,27,0,17.42,105,-36,low,
2026-05-14T04:37:08.336227,fused,True,32,0,5.15,95,-36,low,
2026-05-14T04:37:10.352039,fused,True,34,0,10.63,83,-36,low,
2026-05-14T04:37:12.377964,fused,True,25,0,9.16,90,-40,low,
2026-05-14T04:37:14.398377,fused,True,22,0,3.77,94,-41,low,
2026-05-14T04:37:16.417353,fused,True,32,0,8.65,89,-16,low,
2026-05-14T04:37:18.446182,fused,True,35,0,22.15,88,-41,low,
2026-05-14T04:37:33.072479,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:35.064374,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:37.055451,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:39.049679,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:41.128579,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:43.047580,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:45.062683,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:47.166498,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:49.118818,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:51.050460,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:53.050255,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:55.080660,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:57.101623,fused,False,0,0,0,0,0,low,
2026-05-14T04:37:59.052953,fused,False,0,0,0,0,0,low,
2026-05-14T04:38:01.102336,fused,False,0,0,0,0,0,low,
2026-05-14T04:38:03.142561,fused,False,0,0,0,0,0,low,
2026-05-14T04:38:05.090694,fused,False,0,0,0,0,0,low,
2026-05-14T04:38:06.274549,fused,True,0,0,2.79,88,-40,low,
2026-05-14T04:38:07.063354,fused,True,0,0,2.79,88,-40,low,
2026-05-14T04:38:08.296366,fused,True,0,0,8.41,86,-40,low,
2026-05-14T04:38:09.056174,fused,True,0,0,8.41,86,-40,low,
2026-05-14T04:38:10.318983,fused,True,0,0,2.82,93,-41,low,
2026-05-14T04:38:11.055964,fused,True,0,0,2.82,93,-41,low,
2026-05-14T04:38:12.334858,fused,True,0,0,5.14,93,-40,low,
2026-05-14T04:38:13.080898,fused,True,0,0,5.14,93,-40,low,
2026-05-14T04:38:14.362357,fused,True,0,0,3.11,81,-40,low,
2026-05-14T04:38:15.123838,fused,True,0,0,3.11,81,-40,low,
2026-05-14T04:38:16.377499,fused,True,0,0,7.28,79,-40,low,
2026-05-14T04:38:17.048840,fused,True,0,0,7.28,79,-40,low,
2026-05-14T04:38:18.393169,fused,True,0,0,7.6,88,-70,low,
2026-05-14T04:38:19.042996,fused,True,0,0,7.6,88,-70,low,
2026-05-14T04:38:20.419229,fused,True,0,0,2.97,97,-39,low,
2026-05-14T04:38:22.444834,fused,True,0,0,14.56,95,-81,low,
2026-05-14T04:38:24.474500,fused,True,0,0,16.03,102,-41,low,
2026-05-14T04:38:26.500886,fused,True,0,0,5.45,95,-40,low,
2026-05-14T04:38:28.523976,fused,True,0,0,9.58,95,-40,low,
2026-05-14T04:38:30.551780,fused,True,0,0,4.99,106,-41,low,
2026-05-14T04:38:32.576641,fused,True,0,0,6.19,101,-42,low,
2026-05-14T04:38:34.594825,fused,True,0,0,17.67,87,-41,low,
2026-05-14T04:38:36.622699,fused,True,0,0,17.82,96,-40,low,
2026-05-14T04:38:38.648138,fused,True,0,0,2.49,96,-36,low,
2026-05-14T04:38:40.668806,fused,True,0,0,10.26,91,-36,low,
2026-05-14T04:38:42.689216,fused,True,0,0,12.9,92,-35,low,
2026-05-14T04:38:44.710190,fused,True,0,0,5.34,82,-34,low,
2026-05-14T04:38:46.734065,fused,True,0,0,9.89,76,-36,low,
2026-05-14T04:38:48.757382,fused,True,0,0,15.15,89,-35,low,
2026-05-14T04:38:50.786816,fused,True,0,0,2.78,79,-39,low,
2026-05-14T04:38:52.815327,fused,True,0,0,21.89,82,-92,low,
2026-05-14T04:38:54.843841,fused,True,0,0,6.35,86,-35,low,
2026-05-14T04:38:56.864181,fused,True,0,0,5.72,89,-35,low,
2026-05-14T04:38:58.885120,fused,True,0,0,8.51,91,-34,low,
2026-05-14T04:39:00.913362,fused,True,0,0,5.08,93,-35,low,
2026-05-14T04:39:02.942173,fused,True,0,0,11.27,91,-39,low,
2026-05-14T04:39:04.961589,fused,True,0,0,4.64,85,-36,low,
2026-05-14T04:39:06.979615,fused,True,0,0,8.92,92,-35,low,
2026-05-14T04:39:09.010174,fused,True,0,0,10.29,94,-35,low,
2026-05-14T04:39:11.040150,fused,True,0,0,7.83,83,-89,low,
2026-05-14T04:39:13.033477,fused,True,0,0,7.83,83,-89,low,
2026-05-14T04:39:13.059573,fused,True,0,0,8.27,79,-35,low,
2026-05-14T04:39:15.077689,fused,True,0,0,2.49,84,-38,low,
2026-05-14T04:39:15.079796,fused,True,0,0,2.49,84,-38,low,
2026-05-14T04:39:17.084349,fused,True,0,0,2.49,84,-38,low,
2026-05-14T04:39:17.096274,fused,True,0,0,9.93,93,-89,low,
2026-05-14T04:39:19.015909,fused,True,0,0,9.93,93,-89,low,
2026-05-14T04:39:19.116470,fused,True,0,0,3.43,91,-34,low,
2026-05-14T04:39:21.033342,fused,True,0,0,3.43,91,-34,low,
2026-05-14T04:39:21.122374,fused,True,0,0,4.02,84,-41,low,
2026-05-14T04:39:23.122279,fused,True,0,0,4.02,84,-41,low,
2026-05-14T04:39:23.146619,fused,True,0,0,9.59,92,-40,low,
2026-05-14T04:39:25.130200,fused,True,0,0,9.59,92,-40,low,
2026-05-14T04:39:25.163315,fused,True,0,0,2.42,95,-40,low,
2026-05-14T04:39:27.010905,fused,True,0,0,2.42,95,-40,low,
2026-05-14T04:39:27.168367,fused,True,0,0,3.27,102,-41,low,
2026-05-14T04:39:29.062876,fused,True,0,0,3.27,102,-41,low,
2026-05-14T04:39:29.193980,fused,True,0,0,7.51,90,-40,low,
2026-05-14T04:39:31.024490,fused,True,0,0,7.51,90,-40,low,
2026-05-14T04:39:31.220090,fused,True,0,0,16.92,82,-40,low,
2026-05-14T04:39:33.056739,fused,True,0,0,16.92,82,-40,low,
2026-05-14T04:39:33.239281,fused,True,0,0,4.29,74,-40,low,
2026-05-14T04:39:35.148619,fused,True,0,0,4.29,74,-40,low,
2026-05-14T04:39:35.253716,fused,True,0,0,7.8,89,-40,low,
2026-05-14T04:39:37.048218,fused,True,0,0,7.8,89,-40,low,
2026-05-14T04:39:37.277658,fused,True,0,0,6.1,97,-41,low,
2026-05-14T04:39:39.015844,fused,True,0,0,6.1,97,-41,low,
2026-05-14T04:39:39.304320,fused,True,0,0,7.78,90,-40,low,
2026-05-14T04:39:41.046342,fused,True,0,0,7.78,90,-40,low,
2026-05-14T04:39:41.329028,fused,True,0,0,8.57,110,-40,low,
2026-05-14T04:39:43.006165,fused,True,0,0,8.57,110,-40,low,
2026-05-14T04:39:43.357981,fused,True,0,0,13.0,107,-42,low,
2026-05-14T04:39:45.096875,fused,True,0,0,13.0,107,-42,low,
2026-05-14T04:39:45.377283,fused,True,0,0,4.83,95,-40,low,
2026-05-14T04:39:47.091457,fused,True,0,0,4.83,95,-40,low,
2026-05-14T04:39:47.406119,fused,True,0,0,3.96,87,-88,low,
2026-05-14T04:39:49.026664,fused,True,0,0,3.96,87,-88,low,
2026-05-14T04:39:49.425264,fused,True,0,0,2.8,91,-39,low,
2026-05-14T04:39:51.018190,fused,True,0,0,2.8,91,-39,low,
2026-05-14T04:39:51.447410,fused,True,0,0,12.65,87,-40,low,
2026-05-14T04:39:53.011688,fused,True,0,0,12.65,87,-40,low,
2026-05-14T04:39:53.469568,fused,True,0,0,5.88,85,-76,low,
2026-05-14T04:39:55.117955,fused,True,0,0,5.88,85,-76,low,
